id,target
104333,1
104334,0
104335,0
104336,0
104337,1
104338,1
104339,0
104340,0
104341,0
104342,1
104343,1
104344,0
104345,1
104346,1
104347,0
104348,0
104349,0
104350,0
104351,1
104352,0
104353,1
104354,1
104355,0
104356,1
104357,1
104358,1
104359,0
104360,1
104361,0
104362,0
104363,0
104364,1
104365,1
104366,1
104367,1
104368,1
104369,1
104370,1
104371,1
104372,1
104373,1
104374,0
104375,0
104376,0
104377,1
104378,1
104379,0
104380,1
104381,0
104382,0
104383,1
104384,0
104385,1
104386,0
104387,0
104388,0
104389,1
104390,0
104391,0
104392,1
104393,1
104394,1
104395,1
104396,0
104397,1
104398,0
104399,0
104400,1
104401,0
104402,1
104403,1
104404,1
104405,1
104406,0
104407,1
104408,1
104409,0
104410,1
104411,0
104412,0
104413,0
104414,1
104415,0
104416,1
104417,1
104418,1
104419,1
104420,1
104421,0
104422,1
104423,1
104424,1
104425,0
104426,0
104427,0
104428,1
104429,1
104430,0
104431,0
104432,0
104433,0
104434,0
104435,0
104436,1
104437,1
104438,0
104439,1
104440,1
104441,1
104442,0
104443,0
104444,1
104445,0
104446,0
104447,0
104448,0
104449,1
104450,1
104451,0
104452,1
104453,1
104454,1
104455,0
104456,0
104457,0
104458,0
104459,1
104460,1
104461,1
104462,1
104463,1
104464,1
104465,1
104466,0
104467,0
104468,1
104469,1
104470,0
104471,0
104472,0
104473,1
104474,0
104475,0
104476,1
104477,0
104478,0
104479,0
104480,0
104481,1
104482,0
104483,0
104484,1
104485,0
104486,1
104487,1
104488,0
104489,0
104490,0
104491,1
104492,1
104493,0
104494,0
104495,0
104496,1
104497,1
104498,1
104499,0
104500,1
104501,0
104502,1
104503,1
104504,1
104505,1
104506,1
104507,0
104508,1
104509,0
104510,1
104511,0
104512,1
104513,0
104514,0
104515,0
104516,0
104517,1
104518,0
104519,0
104520,0
104521,0
104522,1
104523,0
104524,0
104525,0
104526,0
104527,0
104528,1
104529,1
104530,1
104531,0
104532,0
104533,1
104534,0
104535,1
104536,0
104537,0
104538,0
104539,0
104540,0
104541,1
104542,1
104543,1
104544,0
104545,1
104546,0
104547,0
104548,0
104549,0
104550,1
104551,0
104552,0
104553,1
104554,1
104555,1
104556,0
104557,0
104558,0
104559,0
104560,1
104561,0
104562,0
104563,0
104564,1
104565,0
104566,0
104567,0
104568,1
104569,0
104570,0
104571,1
104572,1
104573,1
104574,0
104575,0
104576,1
104577,1
104578,0
104579,1
104580,1
104581,0
104582,0
104583,1
104584,1
104585,1
104586,1
104587,0
104588,0
104589,0
104590,1
104591,1
104592,0
104593,0
104594,0
104595,0
104596,1
104597,1
104598,0
104599,1
104600,1
104601,1
104602,0
104603,0
104604,0
104605,0
104606,0
104607,0
104608,1
104609,0
104610,0
104611,0
104612,0
104613,1
104614,0
104615,1
104616,1
104617,1
104618,1
104619,0
104620,1
104621,1
104622,1
104623,0
104624,0
104625,1
104626,1
104627,1
104628,0
104629,1
104630,1
104631,1
104632,1
104633,1
104634,0
104635,1
104636,0
104637,1
104638,1
104639,0
104640,0
104641,1
104642,0
104643,0
104644,1
104645,0
104646,1
104647,1
104648,0
104649,1
104650,1
104651,1
104652,1
104653,1
104654,0
104655,1
104656,1
104657,0
104658,1
104659,1
104660,0
104661,1
104662,1
104663,1
104664,1
104665,1
104666,0
104667,1
104668,0
104669,1
104670,1
104671,0
104672,0
104673,1
104674,0
104675,1
104676,1
104677,0
104678,0
104679,0
104680,0
104681,1
104682,1
104683,0
104684,1
104685,1
104686,1
104687,0
104688,0
104689,1
104690,0
104691,0
104692,0
104693,1
104694,0
104695,1
104696,0
104697,1
104698,0
104699,1
104700,1
104701,0
104702,1
104703,1
104704,0
104705,0
104706,1
104707,0
104708,0
104709,1
104710,1
104711,0
104712,0
104713,1
104714,0
104715,0
104716,1
104717,1
104718,0
104719,0
104720,0
104721,1
104722,0
104723,1
104724,1
104725,0
104726,1
104727,1
104728,0
104729,1
104730,1
104731,0
104732,0
104733,0
104734,0
104735,0
104736,0
104737,1
104738,1
104739,0
104740,0
104741,0
104742,0
104743,1
104744,0
104745,0
104746,0
104747,1
104748,1
104749,1
104750,0
104751,0
104752,0
104753,1
104754,1
104755,1
104756,0
104757,1
104758,0
104759,0
104760,1
104761,0
104762,0
104763,0
104764,1
104765,1
104766,0
104767,0
104768,0
104769,0
104770,0
104771,1
104772,1
104773,0
104774,1
104775,0
104776,1
104777,1
104778,1
104779,1
104780,0
104781,1
104782,1
104783,0
104784,0
104785,1
104786,1
104787,0
104788,1
104789,1
104790,1
104791,1
104792,1
104793,0
104794,0
104795,1
104796,0
104797,1
104798,0
104799,1
104800,1
104801,1
104802,0
104803,1
104804,1
104805,1
104806,0
104807,0
104808,0
104809,1
104810,1
104811,1
104812,0
104813,1
104814,1
104815,1
104816,1
104817,0
104818,0
104819,1
104820,0
104821,1
104822,1
104823,0
104824,1
104825,1
104826,1
104827,0
104828,0
104829,0
104830,0
104831,1
104832,0
104833,1
104834,1
104835,0
104836,0
104837,0
104838,0
104839,0
104840,0
104841,1
104842,1
104843,0
104844,0
104845,0
104846,1
104847,1
104848,1
104849,1
104850,1
104851,1
104852,0
104853,1
104854,1
104855,0
104856,1
104857,1
104858,1
104859,0
104860,0
104861,1
104862,1
104863,0
104864,0
104865,1
104866,1
104867,1
104868,1
104869,1
104870,1
104871,1
104872,1
104873,0
104874,0
104875,1
104876,0
104877,0
104878,1
104879,1
104880,0
104881,0
104882,0
104883,1
104884,0
104885,0
104886,0
104887,0
104888,1
104889,0
104890,0
104891,1
104892,0
104893,0
104894,0
104895,0
104896,1
104897,0
104898,1
104899,0
104900,1
104901,0
104902,1
104903,0
104904,0
104905,0
104906,1
104907,0
104908,1
104909,1
104910,1
104911,1
104912,1
104913,0
104914,1
104915,1
104916,1
104917,0
104918,0
104919,0
104920,0
104921,1
104922,0
104923,0
104924,0
104925,1
104926,0
104927,1
104928,0
104929,1
104930,1
104931,0
104932,1
104933,0
104934,1
104935,1
104936,1
104937,1
104938,0
104939,1
104940,1
104941,0
104942,1
104943,0
104944,0
104945,1
104946,1
104947,1
104948,0
104949,1
104950,0
104951,0
104952,0
104953,0
104954,1
104955,1
104956,1
104957,1
104958,1
104959,1
104960,0
104961,1
104962,1
104963,1
104964,0
104965,0
104966,0
104967,1
104968,1
104969,1
104970,0
104971,0
104972,1
104973,1
104974,1
104975,1
104976,0
104977,1
104978,1
104979,1
104980,1
104981,1
104982,0
104983,1
104984,0
104985,0
104986,0
104987,1
104988,1
104989,0
104990,1
104991,1
104992,1
104993,1
104994,1
104995,0
104996,1
104997,0
104998,0
104999,1
105000,0
105001,1
105002,0
105003,0
105004,0
105005,0
105006,0
105007,0
105008,1
105009,1
105010,1
105011,1
105012,1
105013,0
105014,0
105015,1
105016,1
105017,0
105018,0
105019,0
105020,1
105021,1
105022,1
105023,0
105024,1
105025,1
105026,0
105027,1
105028,0
105029,0
105030,1
105031,0
105032,1
105033,0
105034,0
105035,0
105036,1
105037,1
105038,1
105039,0
105040,0
105041,0
105042,1
105043,0
105044,1
105045,1
105046,0
105047,0
105048,1
105049,0
105050,0
105051,0
105052,0
105053,0
105054,0
105055,0
105056,1
105057,0
105058,0
105059,0
105060,0
105061,1
105062,0
105063,1
105064,1
105065,1
105066,1
105067,1
105068,0
105069,0
105070,0
105071,1
105072,1
105073,0
105074,1
105075,1
105076,1
105077,0
105078,1
105079,1
105080,0
105081,0
105082,0
105083,1
105084,1
105085,1
105086,0
105087,1
105088,1
105089,0
105090,1
105091,0
105092,0
105093,1
105094,0
105095,0
105096,1
105097,1
105098,0
105099,1
105100,0
105101,0
105102,0
105103,0
105104,0
105105,0
105106,1
105107,1
105108,1
105109,1
105110,1
105111,1
105112,1
105113,1
105114,0
105115,1
105116,1
105117,0
105118,0
105119,1
105120,0
105121,0
105122,1
105123,1
105124,1
105125,0
105126,0
105127,0
105128,0
105129,0
105130,1
105131,0
105132,0
105133,1
105134,0
105135,0
105136,1
105137,0
105138,1
105139,0
105140,1
105141,0
105142,1
105143,1
105144,1
105145,0
105146,1
105147,1
105148,1
105149,0
105150,0
105151,0
105152,0
105153,0
105154,1
105155,1
105156,1
105157,0
105158,1
105159,1
105160,1
105161,0
105162,0
105163,0
105164,0
105165,0
105166,0
105167,1
105168,1
105169,1
105170,1
105171,1
105172,0
105173,1
105174,0
105175,0
105176,0
105177,0
105178,1
105179,1
105180,1
105181,0
105182,0
105183,1
105184,1
105185,0
105186,1
105187,1
105188,1
105189,0
105190,0
105191,0
105192,0
105193,0
105194,1
105195,0
105196,1
105197,0
105198,0
105199,0
105200,1
105201,0
105202,1
105203,1
105204,1
105205,1
105206,0
105207,1
105208,1
105209,1
105210,1
105211,0
105212,0
105213,1
105214,1
105215,0
105216,1
105217,1
105218,0
105219,0
105220,1
105221,0
105222,1
105223,1
105224,0
105225,0
105226,0
105227,1
105228,1
105229,0
105230,1
105231,1
105232,1
105233,0
105234,0
105235,0
105236,1
105237,1
105238,1
105239,1
105240,0
105241,1
105242,0
105243,1
105244,1
105245,1
105246,0
105247,0
105248,0
105249,0
105250,1
105251,1
105252,1
105253,0
105254,0
105255,0
105256,0
105257,0
105258,0
105259,1
105260,1
105261,0
105262,1
105263,0
105264,0
105265,0
105266,0
105267,0
105268,0
105269,1
105270,1
105271,1
105272,1
105273,1
105274,1
105275,1
105276,1
105277,0
105278,1
105279,1
105280,1
105281,0
105282,0
105283,0
105284,0
105285,0
105286,0
105287,1
105288,0
105289,0
105290,0
105291,0
105292,1
105293,1
105294,0
105295,1
105296,0
105297,1
105298,1
105299,0
105300,0
105301,0
105302,1
105303,0
105304,0
105305,0
105306,1
105307,0
105308,0
105309,1
105310,1
105311,0
105312,0
105313,0
105314,0
105315,1
105316,1
105317,1
105318,1
105319,1
105320,1
105321,1
105322,1
105323,1
105324,1
105325,1
105326,1
105327,1
105328,0
105329,1
105330,0
105331,0
105332,1
105333,0
105334,0
105335,1
105336,1
105337,1
105338,1
105339,0
105340,1
105341,1
105342,1
105343,0
105344,0
105345,0
105346,0
105347,1
105348,1
105349,0
105350,1
105351,1
105352,0
105353,1
105354,1
105355,1
105356,0
105357,1
105358,1
105359,0
105360,1
105361,1
105362,0
105363,0
105364,0
105365,0
105366,0
105367,1
105368,0
105369,1
105370,1
105371,1
105372,0
105373,0
105374,0
105375,1
105376,0
105377,1
105378,0
105379,1
105380,1
105381,1
105382,0
105383,0
105384,1
105385,1
105386,1
105387,1
105388,0
105389,0
105390,0
105391,0
105392,1
105393,0
105394,1
105395,0
105396,1
105397,0
105398,0
105399,1
105400,0
105401,0
105402,1
105403,1
105404,1
105405,1
105406,0
105407,0
105408,0
105409,0
105410,0
105411,1
105412,1
105413,0
105414,0
105415,0
105416,1
105417,0
105418,0
105419,0
105420,1
105421,1
105422,1
105423,1
105424,1
105425,1
105426,1
105427,0
105428,0
105429,0
105430,1
105431,0
105432,0
105433,0
105434,0
105435,1
105436,0
105437,0
105438,0
105439,0
105440,0
105441,0
105442,0
105443,0
105444,0
105445,0
105446,1
105447,0
105448,0
105449,1
105450,0
105451,1
105452,0
105453,0
105454,0
105455,1
105456,1
105457,1
105458,1
105459,1
105460,0
105461,1
105462,1
105463,1
105464,1
105465,1
105466,1
105467,0
105468,1
105469,0
105470,1
105471,1
105472,1
105473,1
105474,1
105475,0
105476,0
105477,1
105478,0
105479,1
105480,1
105481,1
105482,1
105483,1
105484,1
105485,0
105486,0
105487,1
105488,0
105489,1
105490,0
105491,0
105492,0
105493,0
105494,0
105495,0
105496,1
105497,1
105498,0
105499,1
105500,1
105501,1
105502,1
105503,1
105504,0
105505,1
105506,1
105507,1
105508,0
105509,0
105510,1
105511,1
105512,1
105513,1
105514,0
105515,0
105516,0
105517,1
105518,0
105519,0
105520,1
105521,0
105522,1
105523,0
105524,0
105525,1
105526,1
105527,0
105528,1
105529,0
105530,0
105531,0
105532,1
105533,1
105534,1
105535,0
105536,1
105537,0
105538,1
105539,0
105540,0
105541,1
105542,0
105543,1
105544,1
105545,0
105546,1
105547,0
105548,0
105549,0
105550,0
105551,0
105552,1
105553,0
105554,1
105555,1
105556,0
105557,0
105558,0
105559,0
105560,1
105561,1
105562,0
105563,0
105564,0
105565,0
105566,1
105567,0
105568,1
105569,0
105570,1
105571,1
105572,1
105573,1
105574,0
105575,1
105576,1
105577,0
105578,0
105579,1
105580,0
105581,0
105582,0
105583,1
105584,1
105585,0
105586,1
105587,1
105588,1
105589,1
105590,1
105591,1
105592,0
105593,1
105594,1
105595,0
105596,1
105597,1
105598,1
105599,0
105600,1
105601,1
105602,0
105603,0
105604,1
105605,1
105606,1
105607,1
105608,1
105609,0
105610,1
105611,0
105612,1
105613,1
105614,1
105615,0
105616,0
105617,0
105618,1
105619,1
105620,0
105621,0
105622,0
105623,0
105624,0
105625,1
105626,1
105627,1
105628,0
105629,1
105630,1
105631,1
105632,1
105633,1
105634,1
105635,1
105636,0
105637,0
105638,0
105639,0
105640,0
105641,0
105642,0
105643,0
105644,0
105645,1
105646,0
105647,1
105648,0
105649,0
105650,0
105651,0
105652,1
105653,1
105654,1
105655,0
105656,1
105657,0
105658,1
105659,1
105660,0
105661,0
105662,0
105663,1
105664,0
105665,0
105666,0
105667,0
105668,1
105669,0
105670,1
105671,0
105672,1
105673,1
105674,1
105675,0
105676,1
105677,0
105678,1
105679,1
105680,1
105681,1
105682,0
105683,0
105684,1
105685,1
105686,0
105687,1
105688,1
105689,0
105690,0
105691,0
105692,1
105693,1
105694,0
105695,0
105696,1
105697,0
105698,1
105699,1
105700,0
105701,1
105702,0
105703,1
105704,0
105705,1
105706,0
105707,0
105708,0
105709,1
105710,1
105711,1
105712,0
105713,0
105714,0
105715,0
105716,1
105717,0
105718,1
105719,0
105720,0
105721,0
105722,0
105723,0
105724,0
105725,1
105726,1
105727,0
105728,1
105729,0
105730,1
105731,1
105732,0
105733,0
105734,0
105735,0
105736,1
105737,0
105738,1
105739,0
105740,1
105741,0
105742,1
105743,0
105744,1
105745,0
105746,0
105747,1
105748,0
105749,1
105750,0
105751,1
105752,1
105753,1
105754,0
105755,1
105756,0
105757,1
105758,1
105759,0
105760,1
105761,1
105762,1
105763,0
105764,0
105765,1
105766,0
105767,1
105768,1
105769,0
105770,0
105771,1
105772,1
105773,1
105774,1
105775,1
105776,0
105777,1
105778,0
105779,1
105780,1
105781,1
105782,0
105783,1
105784,0
105785,1
105786,1
105787,0
105788,0
105789,1
105790,0
105791,1
105792,0
105793,0
105794,0
105795,1
105796,1
105797,0
105798,1
105799,1
105800,0
105801,1
105802,1
105803,0
105804,1
105805,1
105806,0
105807,0
105808,0
105809,0
105810,0
105811,1
105812,1
105813,0
105814,0
105815,0
105816,0
105817,0
105818,0
105819,0
105820,1
105821,0
105822,1
105823,0
105824,1
105825,0
105826,1
105827,0
105828,0
105829,1
105830,1
105831,1
105832,1
105833,0
105834,1
105835,0
105836,1
105837,1
105838,1
105839,1
105840,0
105841,1
105842,0
105843,0
105844,1
105845,1
105846,0
105847,0
105848,1
105849,1
105850,0
105851,1
105852,1
105853,1
105854,1
105855,1
105856,0
105857,1
105858,1
105859,0
105860,1
105861,0
105862,0
105863,1
105864,0
105865,0
105866,1
105867,0
105868,0
105869,0
105870,0
105871,0
105872,1
105873,0
105874,0
105875,0
105876,1
105877,1
105878,0
105879,0
105880,1
105881,0
105882,0
105883,0
105884,0
105885,0
105886,0
105887,1
105888,1
105889,1
105890,1
105891,1
105892,1
105893,0
105894,1
105895,1
105896,1
105897,0
105898,0
105899,1
105900,0
105901,0
105902,1
105903,0
105904,0
105905,0
105906,0
105907,1
105908,0
105909,1
105910,0
105911,1
105912,1
105913,1
105914,0
105915,0
105916,0
105917,0
105918,0
105919,1
105920,0
105921,0
105922,1
105923,0
105924,1
105925,0
105926,1
105927,1
105928,0
105929,0
105930,1
105931,1
105932,0
105933,1
105934,1
105935,0
105936,0
105937,0
105938,0
105939,1
105940,1
105941,1
105942,0
105943,1
105944,1
105945,1
105946,1
105947,0
105948,1
105949,0
105950,0
105951,0
105952,1
105953,0
105954,1
105955,0
105956,1
105957,0
105958,0
105959,1
105960,1
105961,0
105962,1
105963,1
105964,1
105965,0
105966,0
105967,1
105968,0
105969,0
105970,1
105971,1
105972,1
105973,0
105974,1
105975,1
105976,1
105977,0
105978,0
105979,0
105980,1
105981,0
105982,1
105983,0
105984,1
105985,1
105986,1
105987,0
105988,1
105989,1
105990,1
105991,0
105992,0
105993,0
105994,1
105995,0
105996,1
105997,0
105998,1
105999,0
106000,1
106001,0
106002,0
106003,1
106004,0
106005,0
106006,1
106007,0
106008,1
106009,0
106010,0
106011,0
106012,1
106013,1
106014,0
106015,1
106016,0
106017,1
106018,0
106019,1
106020,1
106021,1
106022,0
106023,1
106024,1
106025,0
106026,1
106027,0
106028,1
106029,0
106030,1
106031,1
106032,0
106033,0
106034,0
106035,1
106036,0
106037,0
106038,0
106039,1
106040,0
106041,1
106042,1
106043,1
106044,0
106045,0
106046,1
106047,1
106048,1
106049,0
106050,1
106051,0
106052,0
106053,1
106054,1
106055,1
106056,1
106057,0
106058,0
106059,0
106060,1
106061,1
106062,0
106063,1
106064,0
106065,1
106066,1
106067,1
106068,1
106069,0
106070,0
106071,1
106072,1
106073,0
106074,1
106075,1
106076,0
106077,0
106078,1
106079,0
106080,0
106081,1
106082,0
106083,1
106084,1
106085,1
106086,1
106087,1
106088,0
106089,1
106090,0
106091,1
106092,0
106093,1
106094,1
106095,0
106096,1
106097,1
106098,0
106099,1
106100,0
106101,0
106102,1
106103,0
106104,0
106105,0
106106,0
106107,0
106108,1
106109,1
106110,0
106111,1
106112,0
106113,1
106114,1
106115,0
106116,1
106117,0
106118,0
106119,1
106120,0
106121,0
106122,1
106123,1
106124,0
106125,1
106126,0
106127,1
106128,0
106129,1
106130,0
106131,1
106132,0
106133,0
106134,1
106135,0
106136,0
106137,1
106138,0
106139,1
106140,0
106141,0
106142,0
106143,0
106144,1
106145,1
106146,1
106147,1
106148,1
106149,0
106150,0
106151,0
106152,1
106153,1
106154,1
106155,0
106156,1
106157,0
106158,1
106159,1
106160,1
106161,1
106162,1
106163,1
106164,0
106165,0
106166,0
106167,1
106168,0
106169,0
106170,1
106171,1
106172,0
106173,0
106174,1
106175,0
106176,0
106177,0
106178,0
106179,1
106180,0
106181,0
106182,0
106183,0
106184,0
106185,1
106186,0
106187,0
106188,1
106189,0
106190,0
106191,1
106192,0
106193,0
106194,1
106195,1
106196,0
106197,1
106198,0
106199,1
106200,0
106201,1
106202,1
106203,1
106204,0
106205,0
106206,1
106207,0
106208,0
106209,0
106210,0
106211,1
106212,0
106213,0
106214,1
106215,1
106216,1
106217,0
106218,1
106219,1
106220,1
106221,1
106222,0
106223,1
106224,1
106225,1
106226,0
106227,0
106228,1
106229,1
106230,0
106231,0
106232,0
106233,0
106234,0
106235,1
106236,0
106237,0
106238,0
106239,1
106240,1
106241,0
106242,0
106243,1
106244,0
106245,0
106246,0
106247,0
106248,0
106249,1
106250,0
106251,1
106252,0
106253,0
106254,0
106255,1
106256,0
106257,1
106258,1
106259,0
106260,1
106261,0
106262,1
106263,1
106264,1
106265,1
106266,0
106267,1
106268,1
106269,1
106270,1
106271,1
106272,1
106273,1
106274,0
106275,1
106276,0
106277,1
106278,0
106279,0
106280,1
106281,1
106282,1
106283,1
106284,1
106285,0
106286,1
106287,0
106288,0
106289,0
106290,0
106291,1
106292,1
106293,0
106294,1
106295,1
106296,1
106297,0
106298,1
106299,0
106300,1
106301,0
106302,1
106303,0
106304,1
106305,0
106306,0
106307,1
106308,1
106309,1
106310,1
106311,0
106312,1
106313,0
106314,1
106315,1
106316,1
106317,0
106318,1
106319,1
106320,0
106321,0
106322,1
106323,0
106324,0
106325,1
106326,1
106327,1
106328,1
106329,0
106330,0
106331,1
106332,0
106333,1
106334,0
106335,0
106336,1
106337,0
106338,0
106339,1
106340,0
106341,0
106342,1
106343,1
106344,0
106345,1
106346,0
106347,1
106348,1
106349,1
106350,0
106351,1
106352,0
106353,1
106354,0
106355,0
106356,1
106357,1
106358,1
106359,0
106360,0
106361,1
106362,1
106363,1
106364,0
106365,1
106366,0
106367,0
106368,1
106369,1
106370,0
106371,0
106372,1
106373,1
106374,0
106375,1
106376,0
106377,1
106378,1
106379,0
106380,1
106381,0
106382,1
106383,0
106384,1
106385,1
106386,0
106387,0
106388,1
106389,1
106390,1
106391,0
106392,1
106393,0
106394,1
106395,1
106396,0
106397,0
106398,0
106399,0
106400,0
106401,1
106402,0
106403,1
106404,0
106405,1
106406,1
106407,0
106408,0
106409,0
106410,0
106411,1
106412,1
106413,0
106414,1
106415,0
106416,1
106417,0
106418,0
106419,0
106420,0
106421,1
106422,0
106423,1
106424,0
106425,0
106426,1
106427,1
106428,1
106429,0
106430,1
106431,1
106432,1
106433,1
106434,0
106435,0
106436,0
106437,0
106438,0
106439,1
106440,1
106441,0
106442,1
106443,1
106444,1
106445,1
106446,1
106447,1
106448,0
106449,0
106450,1
106451,0
106452,1
106453,0
106454,0
106455,0
106456,0
106457,1
106458,1
106459,1
106460,1
106461,1
106462,0
106463,1
106464,0
106465,0
106466,0
106467,0
106468,1
106469,0
106470,0
106471,0
106472,0
106473,1
106474,1
106475,1
106476,1
106477,0
106478,1
106479,1
106480,1
106481,1
106482,1
106483,1
106484,0
106485,0
106486,0
106487,1
106488,0
106489,0
106490,1
106491,1
106492,0
106493,1
106494,1
106495,1
106496,0
106497,1
106498,1
106499,0
106500,1
106501,0
106502,1
106503,1
106504,1
106505,1
106506,1
106507,0
106508,1
106509,0
106510,1
106511,1
106512,1
106513,1
106514,1
106515,0
106516,1
106517,0
106518,0
106519,0
106520,0
106521,1
106522,1
106523,1
106524,1
106525,1
106526,1
106527,0
106528,0
106529,1
106530,0
106531,0
106532,0
106533,1
106534,1
106535,1
106536,0
106537,0
106538,1
106539,0
106540,1
106541,1
106542,1
106543,0
106544,0
106545,0
106546,0
106547,1
106548,1
106549,0
106550,0
106551,1
106552,1
106553,1
106554,0
106555,0
106556,1
106557,0
106558,0
106559,0
106560,1
106561,0
106562,0
106563,1
106564,0
106565,0
106566,1
106567,0
106568,1
106569,0
106570,0
106571,0
106572,1
106573,1
106574,0
106575,0
106576,1
106577,1
106578,1
106579,0
106580,0
106581,0
106582,0
106583,0
106584,0
106585,0
106586,0
106587,0
106588,1
106589,0
106590,1
106591,0
106592,1
106593,0
106594,1
106595,0
106596,1
106597,1
106598,1
106599,0
106600,1
106601,0
106602,1
106603,0
106604,0
106605,1
106606,1
106607,0
106608,0
106609,1
106610,1
106611,0
106612,1
106613,0
106614,0
106615,0
106616,1
106617,1
106618,0
106619,0
106620,1
106621,0
106622,1
106623,0
106624,0
106625,0
106626,0
106627,0
106628,0
106629,0
106630,1
106631,0
106632,1
106633,1
106634,0
106635,1
106636,1
106637,1
106638,1
106639,0
106640,0
106641,1
106642,0
106643,0
106644,0
106645,1
106646,0
106647,1
106648,0
106649,1
106650,0
106651,0
106652,1
106653,1
106654,1
106655,0
106656,0
106657,0
106658,0
106659,0
106660,1
106661,0
106662,1
106663,1
106664,1
106665,0
106666,1
106667,0
106668,0
106669,1
106670,0
106671,1
106672,0
106673,1
106674,0
106675,0
106676,0
106677,1
106678,1
106679,1
106680,1
106681,1
106682,0
106683,0
106684,1
106685,0
106686,0
106687,1
106688,0
106689,0
106690,0
106691,0
106692,1
106693,0
106694,1
106695,0
106696,1
106697,1
106698,1
106699,1
106700,1
106701,0
106702,1
106703,1
106704,1
106705,1
106706,1
106707,1
106708,0
106709,0
106710,1
106711,0
106712,1
106713,1
106714,0
106715,1
106716,0
106717,1
106718,0
106719,1
106720,1
106721,0
106722,1
106723,0
106724,0
106725,1
106726,1
106727,1
106728,1
106729,0
106730,0
106731,0
106732,0
106733,0
106734,1
106735,0
106736,0
106737,1
106738,1
106739,1
106740,0
106741,0
106742,0
106743,0
106744,0
106745,1
106746,0
106747,0
106748,1
106749,0
106750,0
106751,0
106752,0
106753,0
106754,0
106755,1
106756,1
106757,1
106758,1
106759,1
106760,1
106761,1
106762,0
106763,0
106764,1
106765,0
106766,1
106767,0
106768,1
106769,0
106770,1
106771,0
106772,1
106773,0
106774,0
106775,0
106776,0
106777,0
106778,1
106779,0
106780,1
106781,0
106782,1
106783,0
106784,0
106785,0
106786,0
106787,1
106788,1
106789,1
106790,0
106791,1
106792,0
106793,0
106794,0
106795,1
106796,1
106797,1
106798,0
106799,0
106800,0
106801,1
106802,1
106803,0
106804,1
106805,1
106806,1
106807,0
106808,0
106809,0
106810,0
106811,0
106812,0
106813,1
106814,1
106815,1
106816,1
106817,1
106818,1
106819,1
106820,1
106821,1
106822,0
106823,1
106824,1
106825,0
106826,0
106827,1
106828,1
106829,0
106830,1
106831,1
106832,0
106833,1
106834,0
106835,0
106836,1
106837,1
106838,0
106839,1
106840,1
106841,1
106842,0
106843,0
106844,1
106845,0
106846,0
106847,0
106848,0
106849,0
106850,1
106851,1
106852,0
106853,0
106854,1
106855,0
106856,1
106857,1
106858,1
106859,0
106860,0
106861,0
106862,1
106863,0
106864,0
106865,1
106866,0
106867,1
106868,0
106869,1
106870,1
106871,1
106872,0
106873,1
106874,1
106875,0
106876,0
106877,1
106878,0
106879,1
106880,0
106881,1
106882,0
106883,0
106884,0
106885,0
106886,1
106887,0
106888,0
106889,1
106890,1
106891,1
106892,1
106893,0
106894,0
106895,1
106896,1
106897,0
106898,1
106899,1
106900,0
106901,0
106902,1
106903,1
106904,0
106905,1
106906,1
106907,1
106908,0
106909,1
106910,1
106911,1
106912,1
106913,1
106914,1
106915,0
106916,0
106917,0
106918,0
106919,0
106920,1
106921,1
106922,1
106923,0
106924,0
106925,0
106926,0
106927,0
106928,1
106929,1
106930,1
106931,0
106932,1
106933,1
106934,1
106935,0
106936,0
106937,0
106938,0
106939,1
106940,1
106941,1
106942,1
106943,1
106944,0
106945,0
106946,0
106947,0
106948,1
106949,0
106950,0
106951,1
106952,1
106953,1
106954,1
106955,1
106956,0
106957,1
106958,0
106959,0
106960,1
106961,1
106962,1
106963,1
106964,1
106965,1
106966,0
106967,0
106968,0
106969,1
106970,0
106971,1
106972,0
106973,1
106974,1
106975,0
106976,1
106977,0
106978,0
106979,0
106980,1
106981,0
106982,0
106983,0
106984,0
106985,1
106986,0
106987,1
106988,0
106989,1
106990,1
106991,1
106992,1
106993,1
106994,0
106995,0
106996,0
106997,0
106998,1
106999,1
107000,1
107001,1
107002,1
107003,1
107004,1
107005,1
107006,0
107007,1
107008,1
107009,1
107010,0
107011,1
107012,0
107013,1
107014,1
107015,0
107016,1
107017,1
107018,1
107019,0
107020,1
107021,1
107022,0
107023,1
107024,0
107025,0
107026,1
107027,0
107028,0
107029,0
107030,1
107031,1
107032,0
107033,0
107034,1
107035,1
107036,0
107037,0
107038,0
107039,0
107040,0
107041,1
107042,0
107043,0
107044,0
107045,0
107046,1
107047,1
107048,1
107049,0
107050,0
107051,0
107052,1
107053,0
107054,0
107055,1
107056,1
107057,0
107058,0
107059,0
107060,1
107061,0
107062,1
107063,0
107064,0
107065,1
107066,0
107067,1
107068,1
107069,0
107070,0
107071,1
107072,0
107073,1
107074,1
107075,0
107076,1
107077,0
107078,1
107079,0
107080,0
107081,0
107082,1
107083,1
107084,0
107085,0
107086,1
107087,0
107088,1
107089,1
107090,1
107091,0
107092,1
107093,0
107094,1
107095,0
107096,0
107097,1
107098,0
107099,1
107100,1
107101,1
107102,1
107103,1
107104,0
107105,0
107106,1
107107,0
107108,0
107109,0
107110,1
107111,1
107112,1
107113,1
107114,1
107115,1
107116,1
107117,1
107118,1
107119,1
107120,0
107121,1
107122,0
107123,1
107124,1
107125,0
107126,0
107127,1
107128,0
107129,0
107130,1
107131,1
